ticker,timestamp_utc,timestamp_ny,session_date_ny,bar_number_in_session,bar_interval_minutes,open,high,low,close,volume,market_cap_raw,session_bar_count,is_full_session,is_short_session,is_incomplete_session,source_file
MSFT,2025-11-03 17:30:00+00:00,2025-11-03T12:30:00-0500,2025-11-03,4,60,519.1127655932999,519.8,517.27,518.3025,133616,3809877209637.3286,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-03 17:30:00+00:00,2025-11-03T12:30:00-0500,2025-11-03,4,60,176.86346665619084,177.35,176.61,176.88375,34044,235928053339.1516,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-03 18:30:00+00:00,2025-11-03T13:30:00-0500,2025-11-03,5,60,257.0963745104325,259.35,257.0963745104325,258.285,268743,423493070572.4912,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-03 18:30:00+00:00,2025-11-03T13:30:00-0500,2025-11-03,5,60,573.0876739876908,574.71,572.41,573.7262499999999,16332,264171417441.5026,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-03 18:30:00+00:00,2025-11-03T13:30:00-0500,2025-11-03,5,60,518.7076327966499,518.7076327966499,516.0,516.8775,160147,3799402486818.6406,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-03 18:30:00+00:00,2025-11-03T13:30:00-0500,2025-11-03,5,60,176.87360832809543,177.16,176.75,176.9775,20504,236053097358.17847,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-03 19:30:00+00:00,2025-11-03T14:30:00-0500,2025-11-03,6,60,257.6906872552163,258.71,256.76,258.01,268474,423042171006.4791,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-03 19:30:00+00:00,2025-11-03T14:30:00-0500,2025-11-03,6,60,573.4069619938454,574.22,569.77,572.3725,35414,263548085222.76337,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-03 19:30:00+00:00,2025-11-03T14:30:00-0500,2025-11-03,6,60,517.792566398325,517.792566398325,515.42,515.98375,226615,3792832814173.586,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-03 19:30:00+00:00,2025-11-03T14:30:00-0500,2025-11-03,6,60,176.9255541640477,177.12,176.64,176.88,46288,235923051578.3905,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-03 20:30:00+00:00,2025-11-03T15:30:00-0500,2025-11-03,7,60,257.85034362760814,260.41,257.85034362760814,259.245,421115,425067119966.5699,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-03 20:30:00+00:00,2025-11-03T15:30:00-0500,2025-11-03,7,60,572.8897309969227,572.8897309969227,569.0,570.62,64682,262741149146.4269,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-03 20:30:00+00:00,2025-11-03T15:30:00-0500,2025-11-03,7,60,516.8881581991625,517.15,514.58,516.05,227475,3793319796901.121,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-03 20:30:00+00:00,2025-11-03T15:30:00-0500,2025-11-03,7,60,176.90277708202385,177.02,176.56,176.82,54804,235843023406.2133,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-04 14:30:00+00:00,2025-11-04T09:30:00-0500,2025-11-04,1,60,258.5476718138041,258.5476718138041,247.4,252.90500000000003,1219940,398365406119.9602,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-04 14:30:00+00:00,2025-11-04T09:30:00-0500,2025-11-04,1,60,571.7548654984614,571.7548654984614,552.52,559.69,105450,250727136824.3881,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-04 14:30:00+00:00,2025-11-04T09:30:00-0500,2025-11-04,1,60,516.4690790995812,516.4690790995812,507.84,512.3175,383308,3772775186933.461,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-04 14:30:00+00:00,2025-11-04T09:30:00-0500,2025-11-04,1,60,176.86138854101193,177.61,175.53,176.69375,49599,234540390693.6305,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-04 15:30:00+00:00,2025-11-04T10:30:00-0500,2025-11-04,2,60,255.72633590690205,257.29,254.5,255.865,491748,403027874644.1691,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-04 15:30:00+00:00,2025-11-04T10:30:00-0500,2025-11-04,2,60,565.7224327492307,565.7224327492307,547.29,552.0925,69962,247323646638.708,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-04 15:30:00+00:00,2025-11-04T10:30:00-0500,2025-11-04,2,60,514.3932895497906,515.52,513.23,514.1600000000001,145047,3786343605505.783,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-04 15:30:00+00:00,2025-11-04T10:30:00-0500,2025-11-04,2,60,176.77756927050598,177.87,176.77756927050598,177.3825,30924,235454626166.53345,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-04 16:30:00+00:00,2025-11-04T11:30:00-0500,2025-11-04,3,60,255.79566795345104,256.7,253.39,254.92,358150,401539350064.6498,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-04 16:30:00+00:00,2025-11-04T11:30:00-0500,2025-11-04,3,60,558.9074663746153,558.9074663746153,550.0,552.02,29362,247291168450.03253,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-04 16:30:00+00:00,2025-11-04T11:30:00-0500,2025-11-04,3,60,514.2766447748953,514.2766447748953,511.76,512.8675000000001,120530,3776825461134.155,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-04 16:30:00+00:00,2025-11-04T11:30:00-0500,2025-11-04,3,60,177.080034635253,177.23,176.1,176.6975,28901,234545368382.2307,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-04 17:30:00+00:00,2025-11-04T12:30:00-0500,2025-11-04,4,60,255.35783397672552,255.35783397672552,252.45,253.645,219469,399531023251.0124,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-04 17:30:00+00:00,2025-11-04T12:30:00-0500,2025-11-04,4,60,555.4637331873076,555.4637331873076,550.75,552.5749999999999,23681,247539794584.03085,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-04 17:30:00+00:00,2025-11-04T12:30:00-0500,2025-11-04,4,60,513.5720723874476,513.5720723874476,509.94,511.445,123274,3766349979224.1807,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-04 17:30:00+00:00,2025-11-04T12:30:00-0500,2025-11-04,4,60,176.8887673176265,176.8887673176265,175.72,176.04250000000002,25246,233675932106.72964,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-04 18:30:00+00:00,2025-11-04T13:30:00-0500,2025-11-04,5,60,254.5014169883628,254.5014169883628,251.7,253.04,374829,398578052488.4629,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-04 18:30:00+00:00,2025-11-04T13:30:00-0500,2025-11-04,5,60,554.0193665936538,554.0193665936538,549.35,551.4675,27607,247043662253.5747,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-04 18:30:00+00:00,2025-11-04T13:30:00-0500,2025-11-04,5,60,512.5085361937238,513.0,510.21,511.4575,106120,3766442030910.56,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-04 18:30:00+00:00,2025-11-04T13:30:00-0500,2025-11-04,5,60,176.46563365881326,176.46563365881326,175.93,176.105,29106,233758893583.3996,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-04 19:30:00+00:00,2025-11-04T14:30:00-0500,2025-11-04,6,60,253.77070849418132,253.77070849418132,251.25,252.6375,454337,397944051278.6676,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-04 19:30:00+00:00,2025-11-04T14:30:00-0500,2025-11-04,6,60,552.7434332968269,552.7434332968269,545.47,548.2775,43629,245614621951.8545,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-04 19:30:00+00:00,2025-11-04T14:30:00-0500,2025-11-04,6,60,511.9830180968619,514.02,511.43,512.8887500000001,136494,3776981949001.0,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-04 19:30:00+00:00,2025-11-04T14:30:00-0500,2025-11-04,6,60,176.2853168294066,176.2853168294066,175.43,175.8675,34116,233443639972.0537,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-04 20:30:00+00:00,2025-11-04T15:30:00-0500,2025-11-04,7,60,253.2041042470907,253.2041042470907,250.11,251.3325,650024,395888469716.4741,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-04 20:30:00+00:00,2025-11-04T15:30:00-0500,2025-11-04,7,60,550.5104666484135,550.5104666484135,545.39,547.3149999999999,57375,245183445998.7492,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-04 20:30:00+00:00,2025-11-04T15:30:00-0500,2025-11-04,7,60,512.435884048431,515.0,512.435884048431,514.1800000000001,312068,3786490888203.9897,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-04 20:30:00+00:00,2025-11-04T15:30:00-0500,2025-11-04,7,60,176.0764084147033,176.0764084147033,175.49,175.68500000000003,72325,233201392460.1775,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-05 14:30:00+00:00,2025-11-05T09:30:00-0500,2025-11-05,1,60,252.26830212354537,252.42,243.01,246.895,1955329,410013026545.8671,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-05 14:30:00+00:00,2025-11-05T09:30:00-0500,2025-11-05,1,60,548.9127333242068,563.16,548.9127333242068,556.415,51582,266515842206.18457,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-05 14:30:00+00:00,2025-11-05T09:30:00-0500,2025-11-05,1,60,513.3079420242155,514.83,511.1,513.3612499999999,301977,3776697000248.421,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-05 14:30:00+00:00,2025-11-05T09:30:00-0500,2025-11-05,1,60,175.88070420735167,176.8,174.83,175.9675,21300,232754557001.9354,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-05 15:30:00+00:00,2025-11-05T10:30:00-0500,2025-11-05,2,60,249.58165106177267,252.78,247.0,249.9525,904913,415090548685.49725,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-05 15:30:00+00:00,2025-11-05T10:30:00-0500,2025-11-05,2,60,552.6638666621034,564.58,552.6638666621034,560.085,23548,268273726412.9308,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-05 15:30:00+00:00,2025-11-05T10:30:00-0500,2025-11-05,2,60,513.3345960121078,514.31,508.77,511.8675,274308,3765707777465.9824,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-05 15:30:00+00:00,2025-11-05T10:30:00-0500,2025-11-05,2,60,175.92410210367584,176.33,175.45,175.915,25730,232685114552.37732,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-05 16:30:00+00:00,2025-11-05T11:30:00-0500,2025-11-05,3,60,249.7670755308864,255.39,249.7670755308864,253.125,680832,420359048763.3311,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-05 16:30:00+00:00,2025-11-05T11:30:00-0500,2025-11-05,3,60,556.3744333310517,566.99,556.23,561.79125,29141,269090998872.8111,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-05 16:30:00+00:00,2025-11-05T11:30:00-0500,2025-11-05,3,60,512.6010480060538,512.6010480060538,508.22,509.2825,241117,3746690444650.851,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-05 16:30:00+00:00,2025-11-05T11:30:00-0500,2025-11-05,3,60,175.9195510518379,175.9195510518379,174.24,175.32,20559,231898100124.0531,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-05 17:30:00+00:00,2025-11-05T12:30:00-0500,2025-11-05,4,60,251.4460377654432,259.21,251.4460377654432,256.915,654407,426653017335.4318,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-05 17:30:00+00:00,2025-11-05T12:30:00-0500,2025-11-05,4,60,559.0828416655258,569.885,559.0828416655258,568.12,25644,272122391154.40372,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-05 17:30:00+00:00,2025-11-05T12:30:00-0500,2025-11-05,4,60,510.9417740030269,510.9417740030269,508.28,508.88,159182,3743729331901.106,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-05 17:30:00+00:00,2025-11-05T12:30:00-0500,2025-11-05,4,60,175.61977552591895,175.61977552591895,174.65,175.095,19022,231600489625.9473,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-05 18:30:00+00:00,2025-11-05T13:30:00-0500,2025-11-05,5,60,254.1805188827216,259.65,254.1805188827216,258.245,515081,428861718707.69946,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-05 18:30:00+00:00,2025-11-05T13:30:00-0500,2025-11-05,5,60,563.6014208327629,571.5,563.6014208327629,570.1875,28805,273112697856.70563,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-05 18:30:00+00:00,2025-11-05T13:30:00-0500,2025-11-05,5,60,509.9108870015135,509.9108870015135,507.77,508.6525,185602,3742055659477.3374,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-05 18:30:00+00:00,2025-11-05T13:30:00-0500,2025-11-05,5,60,175.3573877629595,175.3573877629595,174.57,174.91,12189,231355787660.83807,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-05 19:30:00+00:00,2025-11-05T14:30:00-0500,2025-11-05,6,60,256.2127594413608,258.66,256.2127594413608,257.7225,408439,427994014597.1658,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-05 19:30:00+00:00,2025-11-05T14:30:00-0500,2025-11-05,6,60,566.8944604163814,573.0,566.8944604163814,571.725,33608,273849141172.2022,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-05 19:30:00+00:00,2025-11-05T14:30:00-0500,2025-11-05,6,60,509.2816935007568,509.2816935007568,507.54,508.06,193008,3737696754373.6753,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-05 19:30:00+00:00,2025-11-05T14:30:00-0500,2025-11-05,6,60,175.13369388147976,175.13369388147976,174.47,174.7925,21755,231200368845.1605,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-05 20:30:00+00:00,2025-11-05T15:30:00-0500,2025-11-05,7,60,256.9676297206804,258.4,255.69,256.9125,409409,426648865641.1231,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-05 20:30:00+00:00,2025-11-05T15:30:00-0500,2025-11-05,7,60,569.3097302081908,574.0,567.65,570.7225,62735,273368956181.1223,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-05 20:30:00+00:00,2025-11-05T15:30:00-0500,2025-11-05,7,60,508.6708467503784,508.6708467503784,506.58,507.39375,342589,3732795285132.6377,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-05 20:30:00+00:00,2025-11-05T15:30:00-0500,2025-11-05,7,60,174.9630969407399,174.9630969407399,173.93,174.4325,75992,230724192048.19128,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-06 14:30:00+00:00,2025-11-06T09:30:00-0500,2025-11-06,1,60,256.9400648603402,256.9400648603402,240.86,247.3875,1596383,382167573112.1186,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-06 14:30:00+00:00,2025-11-06T09:30:00-0500,2025-11-06,1,60,570.0161151040954,583.555,566.42,573.40125,76789,272363182820.99933,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-06 14:30:00+00:00,2025-11-06T09:30:00-0500,2025-11-06,1,60,508.0322983751892,508.0322983751892,498.5,502.7075,647712,3638478860567.277,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-06 14:30:00+00:00,2025-11-06T09:30:00-0500,2025-11-06,1,60,174.69779847036995,175.18,173.88,174.57,21052,234331244132.69995,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-06 15:30:00+00:00,2025-11-06T10:30:00-0500,2025-11-06,2,60,252.1637824301701,252.1637824301701,235.72,239.4,1741031,369828374525.961,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-06 15:30:00+00:00,2025-11-06T10:30:00-0500,2025-11-06,2,60,571.7086825520478,571.7086825520478,564.22,567.9275,23004,269763174585.98688,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-06 15:30:00+00:00,2025-11-06T10:30:00-0500,2025-11-06,2,60,505.36989918759457,505.36989918759457,495.81,499.185,347809,3612983832571.179,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-06 15:30:00+00:00,2025-11-06T10:30:00-0500,2025-11-06,2,60,174.63389923518497,175.28,174.63389923518497,174.99,28035,234895024407.2932,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-06 16:30:00+00:00,2025-11-06T11:30:00-0500,2025-11-06,3,60,245.78189121508507,245.78189121508507,236.33,237.6675,630479,367151984973.4705,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-06 16:30:00+00:00,2025-11-06T11:30:00-0500,2025-11-06,3,60,569.8180912760239,569.8180912760239,564.73,566.3525,14078,269015056208.24863,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-06 16:30:00+00:00,2025-11-06T11:30:00-0500,2025-11-06,3,60,502.27744959379726,502.27744959379726,496.85,497.8175,146763,3603086188629.4727,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-06 16:30:00+00:00,2025-11-06T11:30:00-0500,2025-11-06,3,60,174.8119496175925,175.19,174.1,174.5975,19624,234368158317.34595,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-06 17:30:00+00:00,2025-11-06T12:30:00-0500,2025-11-06,4,60,241.7246956075425,242.05,237.39,239.6425,565951,370202991822.62994,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-06 17:30:00+00:00,2025-11-06T12:30:00-0500,2025-11-06,4,60,568.085295638012,571.68,565.36,567.7325000000001,13383,269670550405.886,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-06 17:30:00+00:00,2025-11-06T12:30:00-0500,2025-11-06,4,60,500.04747479689865,500.04747479689865,496.47,497.5075000000001,155875,3600842481410.512,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-06 17:30:00+00:00,2025-11-06T12:30:00-0500,2025-11-06,4,60,174.70472480879624,174.70472480879624,174.03,174.3225,14285,233999016470.8861,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-06 18:30:00+00:00,2025-11-06T13:30:00-0500,2025-11-06,5,60,240.68359780377125,243.33,240.05,241.99750000000003,518918,373841027837.7037,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-06 18:30:00+00:00,2025-11-06T13:30:00-0500,2025-11-06,5,60,567.908897819006,572.85,567.908897819006,570.5237500000001,13466,270996382419.7665,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-06 18:30:00+00:00,2025-11-06T13:30:00-0500,2025-11-06,5,60,498.77748739844935,500.0,497.58,498.7175,142889,3609600177329.6816,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-06 18:30:00+00:00,2025-11-06T13:30:00-0500,2025-11-06,5,60,174.51361240439812,175.01,174.42,174.70749999999998,21449,234515815055.92987,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-06 19:30:00+00:00,2025-11-06T14:30:00-0500,2025-11-06,6,60,241.34054890188563,243.41,239.25,241.32,445067,372794416627.4224,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-06 19:30:00+00:00,2025-11-06T14:30:00-0500,2025-11-06,6,60,569.216323909503,574.13,569.216323909503,572.645,21586,272003967250.7361,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-06 19:30:00+00:00,2025-11-06T14:30:00-0500,2025-11-06,6,60,498.7474936992247,500.67,498.59,499.435,203415,3614793273876.7935,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-06 19:30:00+00:00,2025-11-06T14:30:00-0500,2025-11-06,6,60,174.61055620219906,175.16,174.61055620219906,174.9675,19958,234864821892.5828,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-06 20:30:00+00:00,2025-11-06T15:30:00-0500,2025-11-06,7,60,241.3302744509428,241.3302744509428,237.0,238.5975,532415,368588661616.3658,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-06 20:30:00+00:00,2025-11-06T15:30:00-0500,2025-11-06,7,60,570.9306619547515,573.53,568.93,571.395,31257,271410222506.49945,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-06 20:30:00+00:00,2025-11-06T15:30:00-0500,2025-11-06,7,60,499.09124684961233,499.11,496.22,497.8675,363865,3603448076890.595,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-06 20:30:00+00:00,2025-11-06T15:30:00-0500,2025-11-06,7,60,174.78902810109952,175.4,174.78902810109952,175.0925,38859,235032613640.9737,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-07 14:30:00+00:00,2025-11-07T09:30:00-0500,2025-11-07,1,60,239.9638872254714,239.9638872254714,227.61,230.475,1437195,357520215484.4988,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-07 14:30:00+00:00,2025-11-07T09:30:00-0500,2025-11-07,1,60,571.1628309773757,571.1628309773757,550.79,558.8275,49133,257091178858.5197,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-07 14:30:00+00:00,2025-11-07T09:30:00-0500,2025-11-07,1,60,498.47937342480617,499.35,493.25,496.4575,528904,3658581000661.192,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-07 14:30:00+00:00,2025-11-07T09:30:00-0500,2025-11-07,1,60,174.94076405054977,175.85,173.75,175.06,42267,238004257116.16257,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-07 15:30:00+00:00,2025-11-07T10:30:00-0500,2025-11-07,2,60,235.2194436127357,235.2194436127357,225.56,227.6375,776725,353118594434.7655,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-07 15:30:00+00:00,2025-11-07T10:30:00-0500,2025-11-07,2,60,564.9951654886879,564.9951654886879,552.58,555.5,23859,255560347076.52667,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-07 15:30:00+00:00,2025-11-07T10:30:00-0500,2025-11-07,2,60,497.4684367124031,497.4684367124031,493.88,495.49750000000006,203458,3651506401605.6143,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-07 15:30:00+00:00,2025-11-07T10:30:00-0500,2025-11-07,2,60,175.0003820252749,175.76,174.29,175.2775,29807,238299961022.9532,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-07 16:30:00+00:00,2025-11-07T11:30:00-0500,2025-11-07,3,60,231.42847180636784,231.42847180636784,224.73,227.09750000000005,523120,352280929107.2392,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-07 16:30:00+00:00,2025-11-07T11:30:00-0500,2025-11-07,3,60,560.247582744344,560.247582744344,552.81,555.9825000000001,14695,255782323435.5986,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-07 16:30:00+00:00,2025-11-07T11:30:00-0500,2025-11-07,3,60,496.4829683562016,496.4829683562016,494.18,494.9675,159173,3647600633377.013,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-07 16:30:00+00:00,2025-11-07T11:30:00-0500,2025-11-07,3,60,175.13894101263745,176.02,175.13894101263745,175.6475,18490,238802997554.0453,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-07 17:30:00+00:00,2025-11-07T12:30:00-0500,2025-11-07,4,60,229.262985903184,229.9,226.8,228.545,430723,354526337554.63617,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-07 17:30:00+00:00,2025-11-07T12:30:00-0500,2025-11-07,4,60,558.1150413721721,560.9,556.17,558.9725000000001,14490,257157886779.8989,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-07 17:30:00+00:00,2025-11-07T12:30:00-0500,2025-11-07,4,60,495.7252341781008,495.7252341781008,493.61,494.8775,142131,3646937389715.5527,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-07 17:30:00+00:00,2025-11-07T12:30:00-0500,2025-11-07,4,60,175.39322050631873,176.4,175.39322050631873,176.05,12680,239350219726.382,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-07 18:30:00+00:00,2025-11-07T13:30:00-0500,2025-11-07,5,60,228.903992951592,229.51,227.13,228.7775,332499,354886999015.0989,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-07 18:30:00+00:00,2025-11-07T13:30:00-0500,2025-11-07,5,60,558.5437706860861,563.0,558.5437706860861,561.4074999999999,18113,258278119804.43768,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-07 18:30:00+00:00,2025-11-07T13:30:00-0500,2025-11-07,5,60,495.3013670890504,496.595,494.56,495.61875,173747,3652399938205.081,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-07 18:30:00+00:00,2025-11-07T13:30:00-0500,2025-11-07,5,60,175.72161025315938,177.38,175.72161025315938,176.805,27696,240376686161.4482,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-07 19:30:00+00:00,2025-11-07T14:30:00-0500,2025-11-07,6,60,228.840746475796,232.28,228.840746475796,230.2175,528461,357120773221.8357,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-07 19:30:00+00:00,2025-11-07T14:30:00-0500,2025-11-07,6,60,559.975635343043,565.6,559.975635343043,563.095,30044,259054461992.90152,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-07 19:30:00+00:00,2025-11-07T14:30:00-0500,2025-11-07,6,60,495.4600585445252,497.46,495.17,496.2875,243075,3657328207078.4336,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-07 19:30:00+00:00,2025-11-07T14:30:00-0500,2025-11-07,6,60,176.2633051265797,177.65,176.2633051265797,177.365,35047,241138038749.04703,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-07 20:30:00+00:00,2025-11-07T15:30:00-0500,2025-11-07,7,60,229.529123237898,235.87,229.529123237898,232.58125,451628,360787498069.87335,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-07 20:30:00+00:00,2025-11-07T15:30:00-0500,2025-11-07,7,60,561.5353176715215,563.28,561.31,562.56,26331,258808332765.74408,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-07 20:30:00+00:00,2025-11-07T15:30:00-0500,2025-11-07,7,60,495.8737792722626,498.3,495.58,496.85,374636,3661473479962.561,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-11-07 20:30:00+00:00,2025-11-07T15:30:00-0500,2025-11-07,7,60,176.81415256328984,177.69,176.81415256328984,177.29,56594,241036071884.63647,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-11-10 14:30:00+00:00,2025-11-10T09:30:00-0500,2025-11-10,1,60,231.055186618949,248.0,231.055186618949,244.4275,1886854,419848556317.7029,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-11-10 14:30:00+00:00,2025-11-10T09:30:00-0500,2025-11-10,1,60,562.0476588357608,573.07,562.0476588357608,568.7175,40682,270995683827.4473,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-11-10 14:30:00+00:00,2025-11-10T09:30:00-0500,2025-11-10,1,60,496.3618896361313,506.47,496.3618896361313,502.525,521869,3805668709326.283,7,True,False,False,"BATS_MSFT, 60.csv"
